Transaction ID,Customer ID,Purchase Date,Age,Gender,Location,Online/Offline,Online Store,Category,Item Purchased,Brand,Color,Size,Quantity,Purchase Amount (₹),Discount (%),Festival/Sale,Shipping Charge (₹),Delivery Speed,Delivery Time (Days),Subscription Status,Payment Method,Review Rating,Return Status,Previous Purchases,season,age_group
TXN506939,CUST002961,2023-01-09,23,Female,Pune,Online,Amazon,Footwear,Sneakers,Puma,Black,10,1,21601,9,Standard Day,99,Express,1,No,Cash on Delivery,5,Not Returned,13,winter,Young Adult
TXN507504,CUST001097,2023-01-09,30,Other,Lucknow,Offline,In-Store Purchase,Footwear,Heels,Hush Puppies,Navy,8,1,6660,18,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,4,Not Returned,57,winter,Adult
TXN507519,CUST000843,2023-01-09,61,Female,Ahmedabad,Online,Ajio,Clothing,Shorts,HRX,Green,L,1,1496,12,Standard Day,0,Standard,7,Yes,UPI,2,Returned,5,winter,Adult
TXN507738,CUST000995,2023-01-09,21,Male,Noida,Online,Meesho,Clothing,Kurta,FabIndia,Beige,M,2,7536,4,Standard Day,40,Standard,7,No,Net Banking,2,Not Returned,26,winter,Young Adult
TXN508140,CUST003093,2023-01-09,19,Female,Ahmedabad,Online,Flipkart,Clothing,Shorts,Nike,White,XL,1,3522,14,Standard Day,40,Standard,5,No,UPI,4,Not Returned,43,winter,Young Adult
TXN508541,CUST002437,2023-01-09,56,Male,Pune,Offline,In-Store Purchase,Footwear,Running Shoes,Adidas,Grey,8,3,12192,24,In-Store Festival Offer,0,N/A (Offline),0,No,Cash,5,Not Returned,1,winter,Adult
TXN509938,CUST001913,2023-01-09,60,Male,Bangalore,Online,Myntra,Footwear,Heels,Max,Olive,8,2,4970,3,Standard Day,0,Express,1,Yes,Wallet,3,Not Returned,0,winter,Adult
TXN500218,CUST000066,2023-01-10,42,Male,Noida,Offline,In-Store Purchase,Clothing,Kurta,FabIndia,Green,XS,1,2379,14,In-Store Festival Offer,0,N/A (Offline),0,Yes,UPI,5,Not Returned,7,winter,Adult
TXN500755,CUST000818,2023-01-10,64,Male,Patna,Offline,In-Store Purchase,Clothing,T-shirt,Allen Solly,Black,S,1,1355,19,In-Store Festival Offer,0,N/A (Offline),0,Yes,Credit Card,4,Not Returned,3,winter,Adult
TXN501235,CUST001351,2023-01-10,53,Male,Delhi,Online,Amazon,Clothing,Kurta,FabIndia,Grey,XL,1,1515,14,Standard Day,0,Standard,4,Yes,Debit Card,3,Not Returned,1,winter,Adult
TXN501821,CUST002679,2023-01-10,56,Male,Delhi,Online,Ajio,Clothing,Kurta,Max,Black,M,1,491,13,Standard Day,0,Standard,5,Yes,UPI,3,Not Returned,67,winter,Adult
TXN502683,CUST002527,2023-01-10,19,Female,Indore,Online,Nykaa,Footwear,Boots,Zara,Beige,10,1,2982,0,Standard Day,0,Standard,4,No,Cash on Delivery,5,Not Returned,4,winter,Young Adult
TXN502895,CUST000640,2023-01-10,42,Female,Ahmedabad,Online,Flipkart,Clothing,Hoodie,Puma,Beige,L,1,1291,1,Standard Day,40,Standard,5,No,Debit Card,4,Not Returned,4,winter,Adult
TXN502945,CUST000762,2023-01-10,47,Male,Indore,Online,Meesho,Accessories,Socks,Tommy Hilfiger,Green,M,1,950,5,Standard Day,40,Standard,6,No,UPI,4,Not Returned,10,winter,Adult
TXN505562,CUST003388,2023-01-10,38,Male,Hyderabad,Online,Flipkart,Footwear,Running Shoes,Adidas,Green,8,1,3406,8,Standard Day,0,Express,1,Yes,Cash on Delivery,4,Not Returned,1,winter,Adult
TXN505777,CUST001090,2023-01-10,40,Male,Indore,Online,Ajio,Footwear,Sneakers,Adidas,Navy,10,1,5416,8,Standard Day,40,Express,2,No,Debit Card,5,Returned,51,winter,Adult
TXN507443,CUST002712,2023-01-10,33,Male,Delhi,Online,Amazon,Clothing,Shirt,Allen Solly,Navy,L,2,5849,1,Standard Day,40,Express,2,No,UPI,3,Not Returned,24,winter,Adult
TXN507463,CUST001378,2023-01-10,47,Female,Kolkata,Offline,In-Store Purchase,Footwear,Slippers,Zara,Red,8,1,880,22,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,3,Not Returned,13,winter,Adult
TXN508897,CUST002801,2023-01-10,44,Male,Kochi,Online,Nykaa,Footwear,Sneakers,Nike,Beige,11,1,11708,0,Standard Day,40,Standard,4,No,UPI,4,Not Returned,26,winter,Adult
TXN509452,CUST001508,2023-01-10,46,Female,Patna,Offline,In-Store Purchase,Clothing,T-shirt,Nike,Red,XS,1,2112,17,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,4,Not Returned,9,winter,Adult
TXN500158,CUST002976,2023-01-11,50,Male,Noida,Online,Nykaa,Footwear,Sneakers,Nike,Red,6,1,27843,0,Standard Day,0,Standard,4,No,UPI,4,Not Returned,5,winter,Adult
TXN502054,CUST002747,2023-01-11,21,Male,Pune,Offline,In-Store Purchase,Clothing,Shorts,Nike,Red,XS,2,2468,12,In-Store Festival Offer,0,N/A (Offline),0,No,Debit Card,3,Not Returned,31,winter,Young Adult
TXN503031,CUST002505,2023-01-11,42,Other,Patna,Online,Nykaa,Accessories,Socks,Tommy Hilfiger,Navy,M,1,817,7,Standard Day,0,Standard,7,No,Debit Card,4,Not Returned,63,winter,Adult
TXN504044,CUST000177,2023-01-11,50,Male,Kolkata,Offline,In-Store Purchase,Clothing,Saree,Biba,Olive,S,2,18894,14,In-Store Festival Offer,0,N/A (Offline),0,Yes,UPI,4,Not Returned,2,winter,Adult
TXN505566,CUST002092,2023-01-11,21,Male,Visakhapatnam,Online,Myntra,Clothing,Shirt,Roadster,Brown,XXL,1,1792,6,Standard Day,0,Standard,7,Yes,Debit Card,3,Not Returned,25,winter,Young Adult
TXN505859,CUST000640,2023-01-11,42,Female,Ahmedabad,Online,Flipkart,Accessories,Backpack,Wildcraft,Black,Free Size,1,2896,4,Standard Day,40,Standard,4,No,Cash on Delivery,2,Returned,1,winter,Adult
TXN506934,CUST001172,2023-01-11,22,Male,Hyderabad,Online,Ajio,Footwear,Sandals,Hush Puppies,Navy,9,2,5940,3,Standard Day,0,Standard,6,Yes,UPI,3,Not Returned,1,winter,Young Adult
TXN508557,CUST001020,2023-01-11,46,Male,Mumbai,Online,Nykaa,Accessories,Sunglasses,Tommy Hilfiger,Black,Free Size,1,8462,0,Standard Day,60,Same Day,0,No,Cash on Delivery,4,Not Returned,13,winter,Adult
TXN509455,CUST000616,2023-01-11,25,Male,Visakhapatnam,Online,Amazon,Clothing,Kurta,FabIndia,Brown,S,4,5836,4,Standard Day,60,Standard,6,No,Wallet,4,Not Returned,1,winter,Young Adult
TXN500810,CUST000019,2023-01-12,58,Female,Delhi,Online,Amazon,Clothing,Shirt,Zara,Red,S,1,2718,7,Standard Day,40,Standard,6,No,UPI,3,Not Returned,20,winter,Adult
TXN501366,CUST000195,2023-01-12,37,Male,Gurgaon,Online,Amazon,Accessories,Sunglasses,Fastrack,Red,Free Size,1,3119,0,Standard Day,0,Same Day,0,No,UPI,3,Not Returned,4,winter,Adult
TXN502890,CUST000769,2023-01-12,46,Male,Noida,Online,Myntra,Footwear,Slippers,Max,Black,6,1,419,11,Republic Day Sale,0,Express,1,Yes,UPI,3,Not Returned,1,winter,Adult
TXN502934,CUST000725,2023-01-12,51,Female,Kochi,Online,Nykaa,Clothing,T-shirt,Max,Green,L,1,492,6,Standard Day,40,Standard,6,Yes,UPI,3,Not Returned,27,winter,Adult
TXN503266,CUST003089,2023-01-12,59,Male,Gurgaon,Offline,In-Store Purchase,Clothing,Saree,Max,Black,XXL,1,2113,18,In-Store Festival Offer,0,N/A (Offline),0,Yes,Credit Card,4,Returned,15,winter,Adult
TXN504025,CUST001876,2023-01-12,30,Male,Jaipur,Online,Nykaa,Footwear,Running Shoes,Adidas,Beige,8,1,15552,10,Standard Day,0,Express,2,No,UPI,3,Not Returned,13,winter,Adult
TXN504027,CUST002669,2023-01-12,29,Female,Lucknow,Offline,In-Store Purchase,Footwear,Heels,Max,Green,9,1,1785,14,In-Store Festival Offer,0,N/A (Offline),0,No,Cash,3,Returned,38,winter,Adult
TXN505083,CUST000501,2023-01-12,62,Other,Kolkata,Online,Ajio,Clothing,T-shirt,Allen Solly,Black,M,2,1663,6,Standard Day,40,Express,2,No,UPI,4,Not Returned,3,winter,Adult
TXN505518,CUST002469,2023-01-12,48,Male,Kochi,Online,Nykaa,Accessories,Backpack,Tommy Hilfiger,Green,Free Size,1,6295,1,Standard Day,0,Express,1,No,Cash on Delivery,3,Not Returned,32,winter,Adult
TXN506360,CUST002946,2023-01-12,26,Female,Hyderabad,Online,Ajio,Accessories,Socks,Tommy Hilfiger,Red,L,1,317,13,Standard Day,60,Same Day,0,No,UPI,4,Not Returned,5,winter,Adult
TXN506590,CUST002393,2023-01-12,36,Male,Chennai,Offline,In-Store Purchase,Footwear,Formal Shoes,Zara,Olive,10,1,9311,22,In-Store Festival Offer,0,N/A (Offline),0,Yes,Cash,4,Not Returned,5,winter,Adult
TXN506591,CUST003025,2023-01-12,55,Other,Nagpur,Online,Meesho,Footwear,Sandals,Bata,Green,6,1,1361,13,Standard Day,40,Standard,3,No,Debit Card,3,Not Returned,1,winter,Adult
TXN509050,CUST002213,2023-01-12,35,Male,Lucknow,Online,Meesho,Footwear,Sandals,Max,Red,9,1,1483,15,Standard Day,60,Standard,7,No,UPI,2,Not Returned,5,winter,Adult
TXN509062,CUST003115,2023-01-12,26,Female,Chandigarh,Online,Meesho,Footwear,Sneakers,HRX,Navy,8,3,4263,13,Standard Day,40,Standard,4,No,UPI,2,Returned,11,winter,Adult
TXN509313,CUST001430,2023-01-12,48,Male,Bangalore,Online,Myntra,Footwear,Boots,Max,Grey,11,1,5186,9,Standard Day,0,Standard,5,Yes,UPI,3,Not Returned,4,winter,Adult
TXN509520,CUST000540,2023-01-12,37,Male,Kolkata,Online,Flipkart,Clothing,Jacket,Roadster,Navy,XS,1,2213,7,Standard Day,0,Same Day,0,No,UPI,3,Returned,32,winter,Adult
TXN509744,CUST003184,2023-01-12,20,Male,Nagpur,Offline,In-Store Purchase,Footwear,Running Shoes,Nike,Green,10,1,11211,23,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,4,Not Returned,2,winter,Young Adult
TXN509751,CUST000016,2023-01-12,18,Male,Delhi,Online,Meesho,Clothing,Kurta,Biba,Olive,XS,1,1881,6,Standard Day,40,Express,2,No,UPI,5,Not Returned,3,winter,Young Adult
TXN500118,CUST000490,2023-01-13,57,Other,Noida,Offline,In-Store Purchase,Clothing,Jacket,Adidas,Olive,M,1,9400,22,In-Store Festival Offer,0,N/A (Offline),0,Yes,Cash,4,Not Returned,40,winter,Adult
TXN501782,CUST001587,2023-01-13,54,Male,Surat,Online,Ajio,Clothing,Shorts,HRX,Beige,XL,2,1843,4,Standard Day,40,Standard,4,No,UPI,3,Not Returned,30,winter,Adult
TXN503151,CUST002591,2023-01-13,62,Female,Pune,Offline,In-Store Purchase,Footwear,Heels,Bata,Grey,7,3,5426,10,In-Store Festival Offer,0,N/A (Offline),0,No,Debit Card,2,Returned,11,winter,Adult
TXN503259,CUST002768,2023-01-13,63,Male,Chandigarh,Online,Myntra,Footwear,Sandals,Zara,Green,8,2,6854,7,Standard Day,0,Standard,6,Yes,UPI,3,Not Returned,46,winter,Adult
TXN504470,CUST000509,2023-01-13,64,Male,Indore,Offline,In-Store Purchase,Footwear,Sneakers,Adidas,Navy,9,2,51236,21,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,4,Not Returned,61,winter,Adult
TXN504943,CUST002895,2023-01-13,29,Female,Noida,Online,Myntra,Accessories,Bag,Levis,White,Free Size,2,4578,1,Standard Day,0,Standard,6,Yes,Cash on Delivery,2,Returned,17,winter,Adult
TXN505165,CUST000287,2023-01-13,41,Male,Lucknow,Online,Meesho,Clothing,Shorts,Roadster,Red,M,1,604,14,Standard Day,60,Standard,3,No,UPI,2,Returned,8,winter,Adult
TXN506189,CUST000544,2023-01-13,58,Female,Bhubaneswar,Online,Flipkart,Accessories,Cap,Fastrack,Green,Free Size,3,1812,11,Standard Day,60,Standard,3,No,Credit Card,2,Not Returned,17,winter,Adult
TXN506317,CUST001505,2023-01-13,22,Female,Chandigarh,Online,Amazon,Clothing,T-shirt,HRX,Grey,XL,2,691,5,Standard Day,40,Express,2,No,UPI,3,Not Returned,15,winter,Young Adult
TXN506873,CUST002547,2023-01-13,50,Male,Bangalore,Online,Flipkart,Footwear,Sneakers,Adidas,White,9,2,25076,14,Standard Day,0,Express,1,Yes,UPI,3,Returned,5,winter,Adult
TXN506937,CUST002525,2023-01-13,23,Female,Indore,Offline,In-Store Purchase,Footwear,Sneakers,HRX,Navy,7,1,10450,17,In-Store Festival Offer,0,N/A (Offline),0,No,Credit Card,3,Not Returned,36,winter,Young Adult
TXN507232,CUST000562,2023-01-13,55,Female,Jaipur,Online,Amazon,Clothing,Kurta,FabIndia,Blue,XXL,1,892,7,Standard Day,60,Standard,5,No,UPI,4,Not Returned,3,winter,Adult
TXN507332,CUST000389,2023-01-13,18,Male,Gurgaon,Offline,In-Store Purchase,Clothing,Jeans,H&M,Olive,M,2,4165,28,In-Store Festival Offer,0,N/A (Offline),0,Yes,UPI,4,Not Returned,18,winter,Young Adult
TXN507382,CUST000370,2023-01-13,19,Male,Ahmedabad,Online,Meesho,Clothing,Shorts,Nike,Navy,L,2,2604,5,Standard Day,40,Standard,4,No,Debit Card,5,Not Returned,9,winter,Young Adult
TXN509800,CUST001077,2023-01-13,39,Male,Bhubaneswar,Offline,In-Store Purchase,Accessories,Backpack,Puma,Brown,Free Size,1,3681,13,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,4,Not Returned,35,winter,Adult
TXN502000,CUST002064,2023-01-14,33,Female,Kolkata,Offline,In-Store Purchase,Footwear,Running Shoes,Puma,Olive,7,1,6395,23,In-Store Festival Offer,0,N/A (Offline),0,No,Debit Card,5,Returned,40,winter,Adult
TXN502669,CUST001145,2023-01-14,34,Male,Mumbai,Offline,In-Store Purchase,Footwear,Formal Shoes,Max,Green,7,1,907,11,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,3,Not Returned,3,winter,Adult
TXN503106,CUST001009,2023-01-14,54,Male,Nagpur,Online,Flipkart,Accessories,Socks,Levis,Blue,S,3,994,5,Standard Day,0,Standard,6,No,Wallet,3,Not Returned,44,winter,Adult
TXN503427,CUST002605,2023-01-14,47,Female,Visakhapatnam,Online,Myntra,Clothing,Shirt,Zara,Brown,XL,4,7639,8,Standard Day,40,Standard,6,No,UPI,2,Returned,54,winter,Adult
TXN503516,CUST003251,2023-01-14,48,Male,Indore,Online,Myntra,Accessories,Backpack,Fastrack,Brown,Free Size,1,754,10,Standard Day,99,Express,1,No,UPI,3,Not Returned,24,winter,Adult
TXN503761,CUST000043,2023-01-14,45,Female,Surat,Online,Myntra,Clothing,Shorts,Adidas,Beige,S,1,1718,11,Standard Day,60,Express,2,No,UPI,4,Not Returned,17,winter,Adult
TXN506660,CUST003393,2023-01-14,39,Male,Kolkata,Online,Myntra,Clothing,Saree,Biba,Red,XXL,2,8101,10,Standard Day,40,Standard,3,No,UPI,4,Returned,0,winter,Adult
TXN506841,CUST002429,2023-01-14,38,Other,Jaipur,Online,Myntra,Footwear,Sneakers,HRX,Green,7,1,7702,15,Standard Day,40,Same Day,0,No,UPI,4,Not Returned,0,winter,Adult
TXN507429,CUST001366,2023-01-14,30,Male,Kochi,Online,Nykaa,Accessories,Wallet,Puma,White,Free Size,1,2513,1,Standard Day,0,Express,2,No,UPI,3,Not Returned,25,winter,Adult
TXN507745,CUST003062,2023-01-14,20,Male,Chennai,Offline,In-Store Purchase,Clothing,Saree,Biba,Blue,XXL,1,4884,19,In-Store Festival Offer,0,N/A (Offline),0,No,Debit Card,4,Returned,0,winter,Young Adult
TXN507896,CUST002537,2023-01-14,28,Female,Indore,Online,Flipkart,Clothing,Dress,Allen Solly,Blue,XXL,1,3711,14,Standard Day,0,Standard,4,Yes,UPI,3,Not Returned,4,winter,Adult
TXN509114,CUST002677,2023-01-14,54,Male,Patna,Online,Amazon,Footwear,Running Shoes,Adidas,Blue,6,1,8192,9,Standard Day,0,Express,1,Yes,Debit Card,5,Returned,4,winter,Adult
TXN509537,CUST002890,2023-01-14,48,Female,Gurgaon,Offline,In-Store Purchase,Clothing,Hoodie,Adidas,Blue,M,1,3640,28,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,4,Not Returned,23,winter,Adult
TXN509948,CUST003261,2023-01-14,50,Female,Chandigarh,Offline,In-Store Purchase,Accessories,Belt,Levis,Grey,M,2,1929,11,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,4,Not Returned,39,winter,Adult
TXN501710,CUST000581,2023-01-15,28,Male,Noida,Online,Nykaa,Footwear,Running Shoes,Nike,White,8,2,24560,7,Standard Day,0,Standard,6,No,Cash on Delivery,4,Not Returned,31,winter,Adult
TXN503080,CUST003153,2023-01-15,57,Male,Mumbai,Online,Flipkart,Footwear,Boots,Bata,Red,9,2,11246,13,Standard Day,99,Express,2,No,UPI,2,Returned,24,winter,Adult
TXN503236,CUST001293,2023-01-15,25,Female,Gurgaon,Online,Meesho,Footwear,Heels,Bata,Beige,8,1,2372,2,Standard Day,0,Same Day,0,Yes,UPI,4,Not Returned,6,winter,Young Adult
TXN503759,CUST000658,2023-01-15,28,Male,Jaipur,Online,Amazon,Footwear,Formal Shoes,Bata,Navy,10,1,2487,11,Standard Day,40,Standard,4,No,Credit Card,4,Not Returned,3,winter,Adult
TXN503985,CUST001726,2023-01-15,34,Male,Hyderabad,Offline,In-Store Purchase,Accessories,Sunglasses,Fastrack,Beige,Free Size,1,1337,16,In-Store Festival Offer,0,N/A (Offline),0,No,Credit Card,2,Returned,1,winter,Adult
TXN504194,CUST000679,2023-01-15,57,Male,Patna,Online,Myntra,Clothing,Shirt,Roadster,Beige,XXL,1,1372,2,Standard Day,60,Express,1,No,UPI,3,Not Returned,29,winter,Adult
TXN504597,CUST002935,2023-01-15,58,Male,Kolkata,Online,Flipkart,Clothing,Jacket,Adidas,Blue,XXL,1,6124,11,Standard Day,0,Standard,3,No,UPI,5,Not Returned,4,winter,Adult
TXN504795,CUST003478,2023-01-15,49,Female,Kolkata,Online,Meesho,Clothing,Hoodie,Nike,Brown,S,2,13472,27,Republic Day Sale,0,Standard,5,Yes,UPI,3,Not Returned,3,winter,Adult
TXN505288,CUST000074,2023-01-15,39,Female,Hyderabad,Online,Myntra,Clothing,Hoodie,Puma,Navy,XS,1,5332,6,Standard Day,0,Standard,3,Yes,Net Banking,3,Returned,7,winter,Adult
TXN505894,CUST002873,2023-01-15,41,Male,Nagpur,Online,Meesho,Footwear,Heels,Max,Beige,7,2,4180,5,Standard Day,40,Standard,6,No,Cash on Delivery,3,Not Returned,11,winter,Adult
TXN507442,CUST000172,2023-01-15,56,Male,Kochi,Online,Nykaa,Clothing,T-shirt,Puma,White,XS,1,2024,11,Standard Day,0,Standard,6,No,Debit Card,3,Not Returned,1,winter,Adult
TXN508827,CUST003424,2023-01-15,27,Male,Chennai,Online,Flipkart,Footwear,Sneakers,HRX,White,8,1,11022,2,Standard Day,99,Standard,5,No,UPI,4,Not Returned,11,winter,Adult
TXN508991,CUST000835,2023-01-15,48,Female,Kochi,Offline,In-Store Purchase,Clothing,T-shirt,Levis,Grey,M,1,1237,24,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,4,Not Returned,22,winter,Adult
TXN509043,CUST000337,2023-01-15,35,Female,Chandigarh,Online,Nykaa,Footwear,Slippers,Max,Brown,7,1,431,3,Standard Day,40,Standard,5,No,Credit Card,3,Returned,16,winter,Adult
TXN509373,CUST000337,2023-01-15,35,Female,Chandigarh,Offline,In-Store Purchase,Clothing,Shirt,Levis,Olive,XL,1,2551,14,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,5,Not Returned,42,winter,Adult
TXN509396,CUST000462,2023-01-15,32,Male,Patna,Online,Nykaa,Clothing,Jeans,Zara,Red,L,1,4163,12,Standard Day,0,Standard,4,No,UPI,3,Not Returned,25,winter,Adult
TXN500001,CUST002326,2023-01-16,19,Female,Bhubaneswar,Online,Ajio,Clothing,Jacket,Zara,Blue,XS,1,6742,6,Standard Day,0,Express,1,No,Debit Card,4,Returned,3,winter,Young Adult
TXN500190,CUST003256,2023-01-16,30,Male,Mumbai,Online,Ajio,Accessories,Sunglasses,Tommy Hilfiger,Grey,Free Size,1,5205,6,Standard Day,0,Standard,6,Yes,Credit Card,3,Not Returned,1,winter,Adult
TXN502542,CUST000213,2023-01-16,34,Male,Chandigarh,Online,Flipkart,Clothing,Shorts,Nike,White,XS,2,2019,9,Standard Day,40,Standard,6,No,UPI,4,Not Returned,38,winter,Adult
TXN503246,CUST000966,2023-01-16,35,Male,Mumbai,Offline,In-Store Purchase,Clothing,Hoodie,Nike,Green,S,1,3652,27,In-Store Festival Offer,0,N/A (Offline),0,No,Credit Card,4,Not Returned,5,winter,Adult
TXN503648,CUST000489,2023-01-16,32,Female,Patna,Offline,In-Store Purchase,Footwear,Formal Shoes,Hush Puppies,Green,10,1,7653,23,In-Store Festival Offer,0,N/A (Offline),0,Yes,Credit Card,4,Not Returned,40,winter,Adult
TXN504184,CUST002750,2023-01-16,25,Male,Nagpur,Online,Nykaa,Clothing,Shirt,Max,Brown,M,1,436,15,Standard Day,99,Standard,7,No,Debit Card,2,Not Returned,15,winter,Young Adult
TXN505751,CUST001158,2023-01-16,33,Male,Chandigarh,Online,Flipkart,Footwear,Running Shoes,Puma,Beige,7,3,10406,10,Republic Day Sale,40,Standard,4,No,Credit Card,4,Not Returned,3,winter,Adult
TXN509470,CUST002520,2023-01-16,33,Male,Jaipur,Offline,In-Store Purchase,Accessories,Backpack,Fastrack,Beige,Free Size,2,3386,10,In-Store Festival Offer,0,N/A (Offline),0,Yes,Credit Card,3,Not Returned,27,winter,Adult
TXN509861,CUST002720,2023-01-16,29,Female,Kolkata,Offline,In-Store Purchase,Clothing,Saree,Biba,Green,M,3,4508,16,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,4,Not Returned,53,winter,Adult
TXN500113,CUST001408,2023-01-17,42,Male,Hyderabad,Online,Amazon,Accessories,Socks,Tommy Hilfiger,Red,Free Size,2,1120,10,Standard Day,40,Standard,4,No,UPI,4,Not Returned,1,winter,Adult
TXN500145,CUST000199,2023-01-17,45,Female,Kochi,Online,Ajio,Accessories,Belt,Puma,Brown,Free Size,1,883,27,Republic Day Sale,0,Standard,3,No,UPI,5,Not Returned,5,winter,Adult
TXN500220,CUST000539,2023-01-17,62,Female,Chandigarh,Offline,In-Store Purchase,Clothing,Saree,Biba,Beige,XL,1,8234,16,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,4,Not Returned,1,winter,Adult
TXN500314,CUST003315,2023-01-17,56,Male,Pune,Online,Nykaa,Clothing,Saree,Biba,White,XXL,1,9861,3,Standard Day,40,Standard,5,No,UPI,4,Not Returned,6,winter,Adult
TXN502371,CUST002686,2023-01-17,46,Female,Surat,Online,Flipkart,Clothing,Dress,Max,Olive,XS,3,3557,0,Standard Day,0,Standard,3,No,UPI,3,Returned,13,winter,Adult
TXN502788,CUST000299,2023-01-17,50,Female,Chennai,Offline,In-Store Purchase,Accessories,Bag,Levis,Green,Free Size,1,1494,13,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,5,Not Returned,25,winter,Adult
TXN503628,CUST000508,2023-01-17,50,Male,Gurgaon,Offline,In-Store Purchase,Clothing,T-shirt,Allen Solly,Beige,XS,1,747,14,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,5,Not Returned,13,winter,Adult
TXN504040,CUST002638,2023-01-17,56,Female,Surat,Offline,In-Store Purchase,Footwear,Running Shoes,Nike,Navy,7,2,26078,24,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,4,Not Returned,14,winter,Adult
TXN505930,CUST000162,2023-01-17,54,Male,Delhi,Online,Nykaa,Clothing,Kurta,Max,Green,L,4,4208,15,Standard Day,60,Express,2,No,UPI,4,Returned,9,winter,Adult
TXN508947,CUST003147,2023-01-17,42,Female,Surat,Online,Ajio,Accessories,Backpack,Fastrack,Navy,Free Size,1,1828,33,Republic Day Sale,40,Standard,7,No,UPI,2,Not Returned,15,winter,Adult
TXN509546,CUST002239,2023-01-17,60,Male,Surat,Online,Flipkart,Clothing,Dress,Allen Solly,Black,XL,2,10113,8,Standard Day,60,Standard,6,No,Credit Card,3,Not Returned,2,winter,Adult
TXN500922,CUST001720,2023-01-18,60,Female,Visakhapatnam,Offline,In-Store Purchase,Clothing,Dress,Max,Brown,XS,2,2490,25,In-Store Festival Offer,0,N/A (Offline),0,No,Credit Card,3,Returned,8,winter,Adult
TXN502200,CUST000252,2023-01-18,46,Female,Bhubaneswar,Online,Meesho,Clothing,T-shirt,Nike,Grey,XL,3,8817,8,Standard Day,99,Same Day,0,No,Debit Card,3,Not Returned,21,winter,Adult
TXN502361,CUST000033,2023-01-18,29,Male,Mumbai,Online,Meesho,Footwear,Heels,Max,Olive,8,1,1780,0,Standard Day,99,Express,1,No,UPI,2,Returned,1,winter,Adult
TXN504513,CUST002568,2023-01-18,42,Female,Visakhapatnam,Online,Amazon,Clothing,Jacket,Adidas,Green,S,1,2910,0,Standard Day,0,Express,2,Yes,Debit Card,4,Not Returned,30,winter,Adult
TXN505044,CUST001567,2023-01-18,59,Male,Lucknow,Online,Myntra,Clothing,Jacket,Puma,White,L,1,3339,3,Standard Day,0,Express,2,Yes,UPI,4,Not Returned,12,winter,Adult
TXN505912,CUST000547,2023-01-18,36,Male,Chandigarh,Online,Flipkart,Clothing,T-shirt,HRX,Grey,XXL,1,323,11,Standard Day,40,Express,2,No,Credit Card,3,Not Returned,1,winter,Adult
TXN505997,CUST003479,2023-01-18,50,Female,Nagpur,Offline,In-Store Purchase,Clothing,Jacket,Puma,Blue,S,1,2112,15,In-Store Festival Offer,0,N/A (Offline),0,No,Cash,3,Not Returned,22,winter,Adult
TXN507281,CUST003056,2023-01-18,31,Male,Kochi,Offline,In-Store Purchase,Clothing,Trousers,Allen Solly,Green,L,1,1803,18,In-Store Festival Offer,0,N/A (Offline),0,No,Credit Card,4,Not Returned,6,winter,Adult
TXN507359,CUST000167,2023-01-18,47,Female,Visakhapatnam,Online,Ajio,Accessories,Sunglasses,Fastrack,Grey,Free Size,4,10912,7,Standard Day,40,Standard,6,No,Cash on Delivery,3,Not Returned,9,winter,Adult
